age,gender,APOE_rs429358,FOXO3_rs2802292,TP53_rs1042522,SIRT1_rs7069102,TERT_rs2736100,exercise_hours_week,diet_quality_score,sleep_hours,stress_level,smoking_pack_years,alcohol_drinks_week,biological_age
62,1,1,2,2,0,1,3.5022176362459465,6.898268119145654,7.559543177955713,4.594315187781011,12.126120063338163,9.771124014561497,38.327819679215246
26,1,0,2,2,1,0,1.6967036056002975,5.374973202126802,6.830422867458814,4.049584772174553,6.134313881250762,0.7997619322079436,22.607719599016875
31,1,0,1,2,1,2,5.086936840549545,2.882657859848736,7.8803698219217795,4.522690486127807,2.3033187664808965,2.7970383814938105,18.0
42,0,1,1,1,0,0,8.325562426292553,6.084925774395063,6.927024663795516,6.5783682163722705,2.369709533847421,4.376190696488905,26.411505925931714
51,1,0,1,2,2,2,4.588394963872391,5.194895181147547,6.887655858133859,7.32778369645213,5.1060742624621795,1.4813847932540216,39.31770089604436
58,0,0,1,0,2,0,1.0615767618052117,3.2178582252137637,6.5103205632834324,4.680441499472717,0.4696213798391534,1.9160715038346234,34.00692497310994
51,1,0,1,1,1,1,3.174754512043508,4.686629803440633,7.9921912007286435,6.170841960995711,0.7835534522156775,0.7039524798152552,35.9311338204703
41,0,2,1,0,2,0,3.1095806287997916,5.920249380160289,6.708064168564256,5.838675158426259,9.393919338057117,4.6851936317225205,38.53235441367422
67,1,1,2,2,2,0,3.461387441364536,6.538846032713301,7.317426609371414,7.739839034870143,1.130195485110589,1.193970440032073,55.26270408966293
68,0,1,1,2,2,1,7.457781777580377,3.9506663628161522,8.255314498037379,6.342517596506076,6.485311216938497,0.4118117163429872,35.71616501116544
75,0,0,2,1,0,1,1.147235106751436,1.2398134294172483,6.89452677034008,9.132768130685921,1.2796439514645863,2.643395355459835,77.98017651166724
78,0,0,2,2,2,1,3.723625788754792,5.4886712693742155,6.880208664821854,6.395366791964424,0.46137868649793,4.896484384770299,44.259004912212546
48,0,2,1,1,1,2,1.7371580939821105,4.164036869323931,6.723603058323632,1.764426105245135,11.514543890617928,3.387295132361145,42.86027497707557
49,0,2,2,1,1,0,0.628462983567723,5.127304486767756,7.22805847887289,7.686812205073489,11.597272075035473,3.6260342639417313,62.13198291901686
31,0,0,2,2,1,2,7.104181959175707,1.9063210491715372,7.968338196121566,6.8402646060313,4.648297201164937,1.9901262606504058,26.573478884646796
76,1,1,1,0,1,0,4.3509446662487,5.358464045325464,7.932753610410724,6.7973773190205655,3.099798143080674,2.0573214975280485,50.928327045358195
30,1,0,1,2,2,0,3.707783032421299,6.744708411236933,7.589519251096178,2.3767125301224614,4.023298711141116,13.103883581635495,26.43888786324453
77,0,0,2,0,2,0,0.93269123873976,5.113192943495689,8.451884425615136,7.187731146827074,2.6223195755623827,9.240789912062484,61.353347772502886
48,0,1,1,1,2,2,1.326224137611077,6.206642860388424,7.099197065196554,6.975348360904186,7.077063391721044,3.8242184574662756,41.09189482549172
57,0,0,0,2,1,0,1.3930648513899395,5.411646227853375,8.685564167967069,2.2014884060688127,7.023528205009995,1.2145596070774776,33.22294984432589
73,0,2,1,2,1,2,3.805221501420437,2.057738247432971,8.259876221102939,6.417566093316485,8.545728003432911,7.584401352081601,65.59904918839598
53,1,0,2,0,1,2,3.26273183660484,6.162053815590176,6.215563093350874,5.585611128264375,3.70041915112332,11.319919094297783,35.312896034288
67,0,0,2,2,2,1,2.149615866982867,4.430909057241208,7.944897106319806,5.018605572780801,8.080849145291161,7.097091787722633,51.50851948833412
46,1,2,2,2,2,1,6.310170718567532,3.350504270463692,4.7721596105463675,4.832318512659937,0.8463471171069176,2.8220256268853006,42.63136223883611
50,1,2,1,2,2,2,3.1146477649432334,7.3564092743788505,8.44264098513645,1.1911959698165093,0.15299056963670835,4.259319586832364,30.77731825087646
52,0,0,0,1,2,1,3.432545073301667,6.538771481784589,6.9144460043642875,4.862604398450082,5.221374104937389,1.8460523957834365,30.412579391418227
74,0,0,1,2,2,0,5.646760822149738,4.775517750288165,6.067585305055051,6.55221434841189,0.5573178287786678,4.4659920475281965,35.88823434029687
45,1,1,2,2,2,1,1.0588007364649297,5.689743738907135,4.902989694092496,3.352058760614829,3.999987483581655,3.934480170217247,40.239626747534956
73,1,0,0,0,2,2,0.7576144123297469,6.320854067161616,6.8377814192522175,4.886410136262203,6.384957324353165,6.769403235218042,42.001639575751796
31,0,2,1,2,2,2,3.3934553550944897,2.6026187322938337,8.458457245228432,3.9831206609245253,2.6135247404028563,2.0167651278879206,32.35519365670533
41,0,2,0,2,2,0,3.7404385736358847,3.719017891281253,7.291282935823528,4.142075273178073,0.22432114289067545,15.01025500427616,37.14749711884858
44,0,0,1,2,2,0,2.0785893633884487,3.814487014601094,6.524672726408857,1.3264060370103312,10.907654856948628,0.6567226751448058,27.59976729228108
65,1,0,2,2,2,2,3.8220371538600184,6.995348722087979,6.772028584019877,6.3209320845902175,0.2210398616193904,4.838726631608805,37.69215995956084
73,1,0,2,2,1,0,3.446269870769839,9.130945793483802,8.595930046191638,5.0385324751883624,11.75638307733598,7.841093573920429,27.162553070100973
44,0,2,2,2,2,1,1.3458764016443938,7.1823969799393055,7.838608211364779,3.365681695122129,0.27033087596131394,1.3978004306526741,43.691321408774286
78,1,0,0,2,2,0,2.520117458920447,6.235389181035384,6.950052621729332,7.394758940985119,6.643137576061094,5.273861403207647,52.30218264070719
46,1,0,2,2,2,2,2.4209288236678637,3.945538827978565,8.12140785163252,6.713270623722603,12.941130397639727,6.296487913068576,40.33656239687651
52,0,0,2,2,2,2,3.380048467067801,7.481244159128785,7.952125854710708,4.866381257624178,11.874720637982692,4.72347660771225,39.950391858704734
64,0,0,1,1,1,1,0.8823839100989858,5.2750290163961235,5.933157175995696,7.4994294580389145,11.192651000256395,10.977274562804736,65.33942815957072
73,1,0,2,1,2,0,2.872626790146996,3.9771162123511052,6.584590528661786,8.166499795648054,10.731267816586387,7.110012842520012,59.12111620698257
31,1,0,1,2,1,1,1.6375412360078871,7.4451502803464855,8.703267876111042,3.118758578589532,3.5709321160510408,0.8334452434631717,19.495365353035535
25,0,2,2,0,0,1,5.270319281190924,8.659700120110505,7.811418220692861,2.7695227347974285,4.078730879708728,4.2999958143837285,18.0
56,0,2,2,2,2,1,4.896558935133968,7.4773905583559594,9.126978283888127,1.0,4.834204055469317,2.6480447433988523,37.99702718527991
37,0,1,2,2,1,1,11.955125838707648,10.0,7.718940148844485,3.5826807348299656,11.314341686029735,7.39947751847952,18.0
54,0,0,1,2,2,0,7.655339190945497,4.482943565582204,6.148055626894399,4.2252960864790925,9.10574839292403,5.532795807003085,28.82355333343791
47,0,0,0,2,2,1,2.5640198149354045,5.062261960598584,6.974918720959509,1.737501550426447,7.638795801326575,3.6763905417199405,30.01807614001278
75,1,1,1,2,1,2,1.7338790755885156,4.238639819927833,7.944837534164362,3.323223214523709,5.630804555513417,1.4559459686011698,52.77356515647291
43,1,0,1,0,2,1,3.4798666046264515,4.226497324433076,6.98940242951842,6.479115666301463,4.816698415257265,2.1198686216350695,28.246911602153922
56,1,2,2,2,2,1,12.243163647589963,8.794413378248818,7.072721740237952,5.527296483679946,12.785248899950929,1.1218258721528263,28.033103215697267
54,1,1,2,1,1,1,5.04336590680593,3.7841290344359764,9.442040564594498,3.4798222694114753,1.0699539996645704,4.973071738290194,34.24600187148136
53,0,0,2,1,2,1,1.8215103735021436,4.905206669816364,6.715440991321654,7.478658182187985,1.0704545283385345,1.7605842948051067,52.215978897697305
73,0,2,0,1,2,1,4.24244394541799,8.521531895448765,7.386318361434821,2.3056706042898973,20.219073585322395,3.0827489199465132,33.115391979159284
69,0,2,2,1,2,0,8.62779743843087,6.772452756557456,7.312518289533333,6.000951798741017,4.027762630858505,9.6119580018044,41.25797389117099
53,1,0,2,1,2,0,2.1926521165038175,3.9682965055374635,8.09576039834339,4.535714733394162,3.302181645894694,7.854475292088971,32.77369089275558
54,1,0,2,1,2,2,3.431054828036743,5.838530608911272,7.312835415073861,5.190947887826738,9.505485242185188,8.740409678960782,38.365858036753934
40,1,0,0,2,2,2,18.06252038555715,2.6025575911467933,7.15536328395513,5.601397866923965,9.4778699954833,0.9894278724427414,19.639365381580085
64,0,0,0,2,2,1,3.773857840247234,5.597967728339331,9.418593462727989,7.394192497039903,0.9715538028818398,0.5761782522039994,48.8305907895864
43,1,0,0,1,1,0,1.5647018774810038,6.153495677793111,6.877169358998592,6.418721893773194,0.953214256253498,24.7996789083747,71.98940440585515
42,0,0,1,1,2,1,1.2399926366515166,6.281940092228195,7.879843029714091,7.187198604771846,7.930188357503852,3.482113465562955,36.57571060087934
25,0,2,1,2,1,2,2.478831946272933,9.754920334908014,5.455527653563999,2.9645909743131638,7.70031565290914,2.4693986984722924,18.0
38,0,0,2,2,2,1,3.2322047419014672,7.48645218028166,7.002663366172069,4.423000540837461,1.2756658299360009,1.81964733951868,27.181709254907183
75,0,0,1,2,2,0,4.146795199298265,3.658734878370306,6.884461468585641,3.1074237699859553,9.210323193853892,1.8417682423248194,42.775848533957905
71,0,1,1,0,2,1,4.342167673680947,6.2174330433349185,6.913496743051578,2.385878806125993,3.2701239987381414,7.239516440561555,29.989820380383332
74,0,0,1,2,1,2,1.8796947657516536,5.869272157380734,4.935208014808913,6.807227401824489,3.1742886714743035,2.0683730152720434,67.78092334023572
26,1,1,2,2,2,0,1.0980505154155042,9.73120956019024,6.574605914848038,1.0835302414981562,21.235238989383703,1.3637193310461269,18.0
78,0,0,2,2,1,1,7.635556339002631,5.117288078115436,5.9577979985957725,3.8321350136386005,3.6616712758480388,5.008315067799771,39.3534089517129
52,0,0,2,1,2,1,1.859813630046344,6.260679043052349,8.303743521324398,3.9025883004419564,0.7369658581355308,1.6302316447990208,31.1323565282894
73,1,0,1,1,2,1,6.785032923960469,6.534166591235247,5.961940976543683,4.575444377352822,1.643602537957792,2.5550093496742723,32.58793916690468
74,0,1,1,1,2,1,4.8555901925147245,3.860444932811862,7.753760618497389,2.712267726881514,2.0299420881513046,8.252391261382238,34.18133865897413
54,1,0,2,1,1,1,7.733798100307007,2.9512166727231275,7.8104802917399,3.5256113842834944,15.906327459808868,5.955969955046788,27.378121553442757
62,1,1,1,1,2,0,4.835683691337254,5.547123547641223,6.285186699931684,8.730440389398952,1.5328797762058624,4.8919027255433125,52.513500578375705
75,1,0,1,2,2,0,0.6854240488717211,7.333613429853041,5.979520338580032,4.476798303977684,2.8141303963995967,6.797519350012664,31.779689205034387
28,0,0,1,2,2,1,5.377010128396179,3.3740760366172085,6.661160251450012,3.2330624113366513,6.924188102970725,2.678001353547073,18.556182417411417
25,0,0,0,2,2,0,4.271679042553211,5.800445933042068,6.522284099216138,5.471007786135919,1.6016896476251643,4.851926021399356,18.528501036352548
32,1,2,2,2,1,1,9.342200182679802,4.661276136120542,5.820019536295761,5.151306334245602,6.047306747945088,6.75480377577172,32.37418187372362
53,0,2,0,1,2,1,10.026138526569428,2.127907388769504,6.645029512783976,8.849838285831867,1.1629248854090004,2.047455025636638,53.20520031743577
79,0,0,1,2,2,0,3.618986140509572,6.466278137951017,7.37436887106432,4.453521097133545,1.3887740614651534,8.948175126649906,43.22469167127255
63,1,0,1,2,2,1,1.8612659296412126,6.8184214995008565,5.570914014084624,5.973941058339933,21.46346681635047,9.697851036321968,60.474814461380994
27,1,0,1,1,2,1,1.0611347939196267,7.340860353618448,6.765720710162052,2.6001432397105795,2.3018066045844856,2.310369561422671,18.0
56,0,0,1,1,1,0,1.089248360721241,7.566456210833341,6.369931467608123,3.5626830419389863,6.540857302278596,17.260375472135024,49.64095537301618
34,1,0,2,2,2,1,8.745484711879595,5.801656937926281,7.112022294435418,3.757525252134818,9.16487948702371,3.99169723695631,18.0
34,1,2,0,2,1,2,4.023737454514966,6.80090526122939,9.261525662397469,2.035112769553708,2.1297600641599463,6.319728710261821,29.730934406940214
43,1,2,0,0,2,1,6.197529733755404,6.3757695467839035,5.181604934326601,5.094812835558676,2.2093709989938053,4.969953026340425,30.16282041211836
70,0,0,1,2,2,1,2.101672259877562,1.0,6.872670462277818,5.503368345412901,7.415975154290883,9.666179840551214,55.9784694266855
58,0,0,1,2,2,0,4.201697589647563,3.000390656453854,7.335406707053562,5.254744911526883,4.669745438123196,5.554180687491533,29.67710681963344
57,0,2,1,2,2,0,3.698277516117496,4.519126865541186,6.388167459648031,1.7777647772896459,2.245141128996616,5.500069986783436,35.90956659045076
47,1,1,0,0,1,0,0.46592570937111316,6.104760088594416,7.441510491571276,3.0689322778074395,6.9228005991761234,6.799310716395922,27.206759761521774
79,0,0,2,1,1,2,4.567735533045302,6.535492716117818,5.248725604034555,4.210764695266633,9.964668365506128,2.2557519469321767,52.48750805629358
52,1,0,2,2,1,1,4.405036136316848,7.3042543618873506,6.579883999985141,2.666106321759189,1.3396474605204711,7.911382255748563,22.882014217195113
56,0,0,0,2,1,0,3.7304014684577402,7.3493365563796065,4.0,1.0,0.12328825223255052,5.727650944920201,38.22266268093168
74,0,0,0,1,2,1,5.586121291099392,6.372042719110032,6.7086322318364875,6.916032882626687,1.6020392780013983,4.922054808712471,39.17400850308708
31,1,0,2,1,1,0,4.428120478001618,6.984415852606772,5.52125313094824,8.020351394238231,5.61180493712218,0.1786384511714405,35.84872501346978
53,0,0,2,1,2,0,6.9869938060686705,9.06605846769905,7.375781734499658,7.288668959754087,12.340380504718135,3.325901534568957,19.15905968485116
32,1,1,1,1,2,1,1.977924272788366,6.821738990267551,8.696890954530623,5.583940049440615,9.941221704590738,2.720037552799238,28.77402624765555
25,0,0,2,2,2,1,3.0855585624830377,5.932895131420553,7.330899238720471,3.8126190091197842,1.2562402883791783,1.1086615803737576,20.13211366163329
79,0,0,2,2,2,1,11.824832370335761,6.916341898664403,6.910872351586178,9.335791272136598,10.643165928727976,5.022164489464435,56.38309862994253
27,1,0,2,1,1,1,8.4696089599655,7.631312318283644,6.37586553564603,7.143478304356469,8.322949001615772,7.525962935900296,19.05443025467579
48,1,1,1,0,1,1,2.9398736864276427,9.098929925590426,6.664071497421842,3.356251975053958,6.6288371926245055,1.978877855743764,18.0
47,1,1,1,2,1,2,2.2024075046235554,3.8103073016875224,6.682048787762778,8.01916754277308,5.827397656794649,1.000940125409274,43.29866904898775
32,0,0,0,0,2,2,2.7990491638366866,2.72110657759434,7.019360378602948,5.330524496633613,8.227722182772073,1.8287916814692202,25.936628333356293
78,0,0,2,2,2,2,5.46373037167789,6.4146391512208005,7.572367803103094,7.6403733711009885,9.892717146735022,18.74299275499546,69.18838475952585
71,0,2,1,2,1,2,3.5213622053156253,3.109426042314453,6.07836743297262,8.18803481726653,8.549371326347707,4.606708819437958,72.07295170004996
61,1,0,1,2,2,1,7.342003842315116,5.501624670825019,8.376882337490265,3.6759205513992295,0.6496798473272065,2.110524449105205,32.03199806772068
27,1,0,2,1,1,1,0.691424634129615,9.621920301651908,6.742228014308364,4.730733669384599,6.403455221374042,7.647696081568725,18.0
75,1,0,2,0,2,1,2.206228749098993,6.006911922409292,7.017176585584259,5.49543249352216,9.20383123822918,4.554224479139422,40.791490921274246
57,0,0,2,1,2,2,7.22256059684192,6.028835420693456,8.543237125739795,5.185178894301586,1.027169035578685,6.5990736814238495,25.344447179100385
52,0,0,2,1,2,1,0.7656378385376261,5.1988995754580065,4.445720355165384,2.9433982129343805,1.2027047126218364,2.164178633499308,44.37748209640184
71,1,2,2,1,2,0,1.0425584154552479,9.010094880454883,4.0,5.224245337400575,7.708358368612891,1.9046597553683509,46.64332268871762
32,0,1,1,2,2,2,2.9886748756718515,6.846612046634608,7.467373986262419,4.414860597376604,2.1074328451919784,1.8956223808964188,22.86674518364135
58,1,0,2,2,2,1,2.0099571471303377,5.06399527458452,7.010161652465261,4.447156688620125,2.5516371146707124,1.356226669415173,32.3764725370417
59,0,2,2,2,1,2,2.135626783621722,8.959907102431785,8.783014442412295,1.8512881226002853,2.367322275219505,4.598403056963963,31.205086716230056
56,0,0,1,1,2,0,4.623317940700876,6.370360319422581,5.649872622161836,4.53424116684297,1.196571103037594,10.69281377782033,35.57393703558041
48,1,0,0,2,2,1,3.654485848239347,5.170034684364662,7.582727836561286,9.286045643141303,13.96757415200219,4.913192417196723,59.52724278413591
38,0,0,2,2,1,1,3.057311898711134,1.8237183934638752,6.568299668559782,5.911544972058753,8.195877857241037,8.730957294636763,36.428723212434676
56,0,1,1,1,2,1,2.2044498117718625,6.274830696333242,8.137761499980845,4.367481734313727,1.4420057019913624,1.75552303415532,33.979145917734506
70,1,0,2,2,1,0,1.5330169825004671,5.097233104349978,4.377587294174965,6.076432060338857,0.560735090890381,5.777624101767484,47.26524600578569
67,1,0,0,1,1,1,1.261666721399846,5.370539534706489,6.6824763070133155,7.817327351915678,2.3309361305024403,4.001714539304174,48.32477389779899
40,0,1,0,1,2,0,3.459602988816632,5.258128494033619,7.873775173643354,3.5617681882586028,2.683353971213376,5.8152537694750075,18.0
28,1,1,1,0,2,0,11.665716177357817,2.338796154862791,6.046697195823797,8.372305286195056,0.03558701566809336,1.790374494435251,25.79751390025378
76,0,1,1,2,1,1,2.0137719105695995,10.0,6.934503422038502,2.863223080117919,10.908574419962001,2.66413822524857,20.422201264610983
61,1,0,2,2,2,2,6.973729176408756,4.612380841607635,7.0597716956375764,4.219770710001079,9.528580409293939,1.364572903097342,21.985213583459092
78,0,0,1,1,2,0,3.81517993814665,7.3366481526993015,7.403584204477372,4.045852257272173,9.491045820788532,10.77389452001038,36.125734166986064
45,0,0,0,1,0,1,4.333682996187115,5.562200367807879,5.692874401864346,7.435116593584132,8.194417395839043,12.138296500270513,44.399648217700836
38,1,0,1,0,2,0,7.152771478399504,1.0,6.418325805561519,2.78739647270041,6.604891801655723,3.344120728782019,19.971365049198592
55,0,2,1,1,2,0,1.694258021301105,5.703535211470549,7.593610237854286,7.127066580213651,5.032728122895165,1.6431536460672524,51.97876651199351
79,0,0,1,1,1,1,9.357281867448592,6.238898773719593,7.893048069498771,4.631058031321431,16.130667662811767,5.141105077404293,34.780955886858685
72,1,0,2,1,2,1,3.9489455217747755,4.909841652777718,7.206963918626402,5.276633407709701,6.219287237710302,2.041099979266022,36.31259523529725
42,1,1,1,1,1,2,4.918378236497913,8.901816654583937,6.588147809205505,7.370992025720938,4.974574477050391,10.489693972200863,23.770298002375167
31,0,0,0,2,2,1,4.846506294689693,9.583961074238124,7.112664583609348,5.963630578485382,7.775342607903327,4.383969077204369,18.0
34,1,0,1,2,2,2,6.033918753327879,6.574214898955229,8.011227603365118,7.554560272784216,1.413580945981293,9.059857169972073,30.622549492917432
31,1,1,0,2,1,0,3.7484504922180704,6.846569874609173,7.2418871124546245,7.0873835670943475,17.078338262221408,3.1920609067053656,35.131228734456684
57,0,1,0,0,2,0,7.23468912351171,3.694903368331606,5.583356332109684,10.0,0.09673973454992436,0.25539256863195003,69.82933116060931
47,0,1,1,1,2,0,3.3864617364788616,3.6874585290226225,5.651243081652419,7.306487500821426,5.226376250252737,2.4589335395477985,47.88296985249879
45,1,0,2,1,1,2,5.078017085002837,4.691108646428771,7.043951664620243,5.245889824227895,0.4011405433044249,0.934342482819565,22.362626014116405
43,1,0,2,1,2,0,4.659120291350137,10.0,5.009254173431405,5.122513237612135,9.597029128470464,3.493125186757112,18.0
72,1,1,2,1,0,0,5.880076142342912,4.90286169651287,7.950844988952816,8.47144832416579,17.15417942531093,1.0656010197586716,59.465440254955894
43,0,0,1,2,2,1,1.5742956377163682,8.634137871812134,5.88655838253891,5.642934432659635,2.626404073830326,2.5031981838566835,25.62288146468355
60,0,0,1,2,2,0,4.3739143509846246,4.554891775140698,5.6125731698933645,6.055828088540404,9.730315184898075,9.178669409866245,54.69868154694719
53,0,2,1,0,2,0,5.400234505762956,4.075535825599559,9.025520488070931,7.440113425980855,2.0452677791190848,0.6580981183291225,42.66926477536373
42,0,0,2,1,2,0,0.7131417842954438,4.999266831257225,6.38647796046062,4.39599018923419,0.8682187572170093,4.753194433562535,33.0329056277463
26,0,1,2,2,2,0,1.7896972220727185,4.948178119307628,7.340077650984909,3.3074781994764892,1.6193062056144625,3.291430031598285,26.791793204094972
25,0,0,0,0,2,1,1.710615824460025,4.548972316168575,7.7184537280180825,6.242983081785809,1.7965489487543644,1.143568411642505,23.825462737302637
71,0,0,0,2,2,1,2.7785432734867546,9.123078044628874,8.742083174522811,4.123838479659948,4.980297061296698,10.237255852642406,27.45669209089359
29,1,0,2,2,2,0,3.491723144248121,5.89163013128837,6.2885275986454054,8.140692609023084,7.951806120474969,8.552557707922794,35.71285210433459
44,1,1,2,2,2,0,2.998479383394603,5.602068867122289,7.212595127002234,1.0,1.1484279404738282,1.638773843901858,26.18910245226761
35,0,0,2,1,1,2,4.820385819827925,6.050756743548792,6.856801851100561,4.107615624350817,0.46170739893929935,2.314770738700987,20.291973901284944
66,0,0,2,1,2,1,3.2931284806626464,7.829828003819305,9.87798291409721,5.72287669008663,1.252906760822833,2.085899499480421,49.82249239866166
26,0,1,2,1,2,1,4.904434962690517,6.050164895423125,4.573241305785441,3.861202365304056,1.7587058353719107,5.911273648618342,32.50224277239258
27,1,1,1,2,2,1,10.08321116794298,6.611066338998537,6.807415379375322,8.06482234639753,1.6412334171189948,6.027425700736016,28.673439765883526
47,0,2,2,2,2,0,3.0257558666806195,8.035355172196649,6.979086824801932,5.68024358153907,1.2419892764146852,5.4236254966518835,36.37814787337847
79,1,0,2,2,1,2,4.240954497493151,3.8618941348497335,6.866894893282478,3.9113279262144345,3.1367991269084388,1.7408244592128268,44.75181566219375
36,1,0,2,2,2,1,1.9273319977724805,4.324545265176627,5.266349278019469,5.752822820029992,9.689114266217402,5.478256478497352,39.83033544293183
44,1,2,1,2,1,0,5.277985814131919,6.216900872961594,4.774757875637107,2.4178395818298024,0.5287390621677982,9.571296948052343,34.418118025125935
29,1,1,1,2,2,1,3.345075468347045,4.58445314757835,5.150906758508681,6.303049285689559,9.903596017863364,8.167294723849313,34.81369372846859
61,1,0,1,2,2,1,1.3685449978002902,5.535808380164466,8.034951484819912,7.91264464311941,3.435909352322273,8.27372355498186,45.772101424723836
62,0,0,1,2,2,0,0.3082811727996536,3.794370546547778,6.979689567925441,4.966585791195949,5.400935494295894,2.630976947647963,52.08638119339116
54,0,1,2,2,2,2,3.3174201725223877,4.274337665429885,4.888908615037744,5.25053396176325,8.446929306000682,4.5618970611963325,59.371147911116026
33,1,0,0,1,2,2,2.491070918486363,8.22077455261756,8.71818859658265,3.0040107246100423,1.814377305758501,9.655527532307344,18.0
58,0,1,1,2,2,0,1.0924938167797371,5.266200001427357,9.355902046391634,3.742868630311479,15.421135228396789,11.130163245766601,55.89101161835118
77,1,0,2,1,2,1,5.3907878275057355,5.082469419408827,7.361428792126416,7.364797527106298,0.4372551860478283,10.078693511802163,46.79845406668792
68,1,0,0,1,1,1,3.4939963700077525,4.345897558166443,7.512499929742048,5.025357648583066,3.750349288588939,0.5935608160123915,30.49727530088336
59,0,1,1,2,2,0,2.53033627799616,4.229232738285341,7.106668769081802,9.719171731950192,1.4705358046430252,4.468117719086479,77.02698230263171
76,0,0,1,2,2,1,5.608091237544234,3.925001565044713,6.24746687477943,6.406795381153391,2.6207896718151487,6.368181076025717,45.108082867560164
46,0,0,1,2,2,1,1.4283948344281234,3.4177839249707596,4.803634876967289,2.971896693756118,2.9788695452821603,26.660184422714316,90.0
68,0,0,0,1,2,1,2.2388515829045117,4.59242533146738,5.700887483411401,9.859909125334223,12.296880124712832,1.030962625400989,74.4847317006704
48,0,0,2,2,2,1,7.3293842267715625,5.7686932834887985,6.934840283364524,2.382174547990375,2.913233200227887,2.095428008380078,26.293610058729254
41,1,1,1,1,1,1,3.3515069836142106,7.281279309988792,7.690589234974203,4.471466363278289,5.985778299529825,4.495765817463902,28.987470949855155
34,0,1,2,2,1,2,5.0550524756367805,5.83111579858984,6.721609391618503,5.586865655958315,15.158162471454908,0.8507828982435779,36.832396706675894
54,0,1,1,1,2,1,4.964797118036465,3.9849297418265834,6.886103118087616,5.8670717531904595,3.411358480577369,1.7846600617942219,39.172046686576316
70,0,0,1,2,1,2,8.132530257103877,4.9173402553976775,7.052887508997968,4.001907727421944,2.6238615480083016,3.3901469440213043,35.621457539665045
47,1,0,0,2,1,0,4.577795138972613,4.796443266910165,7.127227652639875,5.261122278447521,18.05375165354152,2.116115879215861,32.495792815548576
56,0,0,0,1,2,1,1.0345813958382124,4.677692857517268,6.295757089412233,7.90723330439503,8.791904565341135,12.259422941214439,61.43285314306081
41,1,2,1,2,2,0,4.385563322846098,5.242508368705202,7.495578233086317,7.93547775279482,14.048164992873392,1.6240430846213136,48.344296881253804
74,0,1,0,2,2,1,4.706845229763944,7.779193828242155,5.665294883270627,8.886712568512595,2.5310583118472776,8.968798519879272,68.4968232720912
75,0,1,1,1,1,0,4.718493882784127,7.3475533161206545,7.367812783788117,3.5022891338636057,5.958976107566162,0.9172501875922094,26.41489953838225
41,1,0,1,0,2,2,5.389548050832471,9.193406182025303,5.178007017768716,5.827281516759844,1.4358148643221944,0.73151562223762,18.0
38,0,0,1,1,2,1,3.268133388497195,4.213732748923053,5.567265161159821,6.147717690264853,10.042940342091235,6.826251322912528,35.23096955224991
33,0,0,1,1,2,0,1.1762065083309925,3.766434475088131,6.1390286475193685,1.586537995087164,13.521225573564983,3.239874453993843,26.78399367983235
64,1,0,2,2,2,1,6.886313581201663,5.261651902012082,7.2334405988752755,4.618529972459449,1.5589617069992425,3.0512666839558547,21.454355762602354
26,0,0,2,2,2,2,4.402177507428884,8.332803796219592,7.282996494727094,6.34368189223308,0.5542802048259925,9.436104079338273,18.0
69,1,2,0,0,2,1,3.1671728405660704,1.7905299080337471,5.979196943537075,4.933225177479674,1.1203120283777208,4.818733010928715,51.52253905018023
49,1,0,0,1,2,0,11.30992714647434,6.227861009803306,5.297619935135171,3.860939747651047,5.009680628262611,9.292031343434573,22.27805809350778
63,1,0,2,2,2,2,1.3128638622166107,5.322976912826475,8.447211438232404,5.978356851434604,1.5885301523739854,6.6233782268038945,43.830022311142784
33,1,0,0,1,1,1,3.050193704917004,7.2470622969756935,7.0800643620802095,7.651693848956829,5.0889994103587055,2.894946364493077,24.348522461669234
78,1,2,2,1,1,1,5.141946785004561,6.840478469020248,6.835340843751909,5.615186608156639,2.1553663412757214,6.948275068882836,50.36119017892391
46,0,0,0,1,2,1,2.7707930619041794,7.2382381006160355,7.4368810133893986,1.0,12.434670079461567,8.224967456425595,18.0
67,0,1,2,2,2,1,2.927429267538856,6.980281060778183,5.855258395719554,7.614346938836251,3.0128562571690827,1.0388328676025416,57.0436228465232
70,0,2,1,2,2,2,2.5075109189302567,10.0,8.285104979193433,2.6471351874824625,3.4420118047306767,5.553227215343544,18.0
28,1,0,2,2,2,0,0.9498379425378688,9.568595328006834,7.691235110288381,2.8423108907369734,2.1390517944927843,3.8587252958667015,18.0
50,1,1,1,1,2,0,8.390353700231161,7.650792880386314,6.659973639893777,5.707619560389568,0.37921266057132297,4.271899408527064,20.497072610831886
53,1,0,2,2,2,2,1.11365964042082,5.029547553782221,6.925357642077373,5.734562814090768,3.4024997462086546,4.5794140647641255,45.23157207953948
69,1,0,0,2,0,0,2.2467744083459573,5.24850709306985,6.7123146788615955,3.8856901478625265,7.444171011530973,7.745900602841655,41.26463736707522
58,0,1,1,2,2,2,1.4645539543702952,8.298271310798597,8.599877949933532,6.658490114634579,15.28960808547556,4.4636262566528035,38.846795568791435
47,0,1,2,1,2,1,1.4745001622442067,8.375734054816657,7.517529221784177,5.143883404978941,0.39833181946199586,5.112965301050666,22.496829071142013
61,1,0,1,2,2,1,3.7029855087551287,4.298399678674608,7.650865652080754,2.0877677876992773,7.982547389858344,1.0569529626039085,32.86221189850877
